TIMESTAMP_START,TIMESTAMP_END,TA_ERA,SW_IN_ERA,LW_IN_ERA,VPD_ERA,PA_ERA,P_ERA,WS_ERA
200603200630,200603200700,-9.274,77.598,197.203,1.434,99.58,0,2.993
200603200700,200603200730,-9.062,149.859,197.203,1.494,99.586,0,3.062
200603200730,200603200800,-8.849,219.511,197.203,1.555,99.592,0,3.132
200603200800,200603200830,-8.637,285.364,197.203,1.615,99.597,0,3.202
200603200830,200603200900,-8.425,346.292,197.203,1.676,99.603,0,3.271
200603200900,200603200930,-8.212,455.248,191.511,1.737,99.609,0,3.341
200603200930,200603201000,-7.914,509.77,191.511,1.868,99.598,0,3.319
200603201000,200603201030,-7.615,555.525,191.511,1.999,99.588,0,3.298
200603201030,200603201100,-7.317,591.732,191.511,2.13,99.577,0,3.276
200603201100,200603201130,-7.019,617.772,191.511,2.26,99.566,0,3.255
200603201130,200603201200,-6.72,633.202,191.511,2.391,99.556,0,3.234
200603201200,200603201230,-6.422,619.123,195.754,2.522,99.545,0,3.212
200603201230,200603201300,-6.255,612.917,195.754,2.582,99.529,0,3.191
200603201300,200603201330,-6.087,596.19,195.754,2.641,99.512,0,3.17
200603201330,200603201400,-5.92,569.228,195.754,2.701,99.496,0,3.148
200603201400,200603201430,-5.753,532.497,195.754,2.761,99.479,0,3.127
200603201430,200603201500,-5.585,486.625,195.754,2.82,99.463,0,3.106
200603201500,200603201530,-5.418,350.141,197.875,2.88,99.446,0,3.084
200603201530,200603201600,-5.669,300.22,197.875,2.723,99.434,0,3.095
200603201600,200603201630,-5.921,245.144,197.875,2.567,99.422,0,3.105
200603201630,200603201700,-6.172,185.856,197.875,2.41,99.41,0,3.116
200603201700,200603201730,-6.423,123.373,197.875,2.253,99.398,0,3.126
200603201730,200603201800,-6.675,58.766,197.875,2.097,99.386,0,3.137
200603201800,200603201830,-6.926,0,207.628,1.94,99.374,0,3.147
200603201830,200603201900,-7.172,0,207.628,1.793,99.379,0,3.208
200603201900,200603201930,-7.418,0,207.628,1.645,99.384,0,3.269
200603201930,200603202000,-7.665,0,207.628,1.497,99.388,0,3.33
200603202000,200603202030,-7.911,0,207.628,1.349,99.393,0,3.391
200603202030,200603202100,-8.157,0,207.628,1.201,99.398,0,3.452
200603202100,200603202130,-8.404,0,215.048,1.053,99.403,0,3.513
200603202130,200603202200,-8.442,0,215.048,1.057,99.402,0,3.517
200603202200,200603202230,-8.481,0,215.048,1.06,99.401,0,3.521
200603202230,200603202300,-8.519,0,215.048,1.064,99.4,0,3.525
200603202300,200603202330,-8.557,0,215.048,1.067,99.399,0,3.529
200603202330,200603210000,-8.596,0,215.048,1.07,99.398,0,3.533
200603210000,200603210030,-8.634,0,223.677,1.074,99.397,0,3.537
200603210030,200603210100,-8.741,0,223.677,1.027,99.406,0,3.451
200603210100,200603210130,-8.848,0,223.677,0.98,99.416,0,3.365
200603210130,200603210200,-8.955,0,223.677,0.933,99.425,0,3.279
200603210200,200603210230,-9.062,0,223.677,0.886,99.434,0,3.193
200603210230,200603210300,-9.169,0,223.677,0.839,99.443,0,3.107
200603210300,200603210330,-9.276,0,219.68,0.792,99.453,0,3.021
200603210330,200603210400,-9.429,0,219.68,0.723,99.442,0,3.077
200603210400,200603210430,-9.582,0,219.68,0.654,99.432,0,3.134
200603210430,200603210500,-9.734,0,219.68,0.586,99.422,0,3.19
200603210500,200603210530,-9.887,0,219.68,0.517,99.412,0,3.246
200603210530,200603210600,-10.04,0,219.68,0.448,99.402,0,3.303
200603210600,200603210630,-10.193,6.917,227.038,0.379,99.392,0,3.359
200603210630,200603210700,-10.011,64.534,227.038,0.44,99.385,0,3.356
200603210700,200603210730,-9.83,121.065,227.038,0.501,99.377,0,3.352
200603210730,200603210800,-9.649,175.546,227.038,0.562,99.37,0,3.349
200603210800,200603210830,-9.468,227.044,227.038,0.623,99.363,0,3.345
200603210830,200603210900,-9.287,274.678,227.038,0.684,99.356,0,3.342
200603210900,200603210930,-9.106,434.326,215.261,0.745,99.348,0,3.338
200603210930,200603211000,-8.588,485.666,215.261,1.01,99.346,0,3.229
200603211000,200603211030,-8.07,528.729,215.261,1.274,99.344,0,3.119
200603211030,200603211100,-7.552,562.78,215.261,1.539,99.342,0,3.009
200603211100,200603211130,-7.035,587.238,215.261,1.804,99.34,0,2.9
200603211130,200603211200,-6.517,601.685,215.261,2.069,99.338,0,2.79
200603211200,200603211230,-5.999,624.51,204.039,2.334,99.336,0,2.681
200603211230,200603211300,-5.553,618.185,204.039,2.57,99.315,0,2.63
200603211300,200603211330,-5.107,601.327,204.039,2.806,99.294,0,2.579
200603211330,200603211400,-4.661,574.224,204.039,3.042,99.272,0,2.529
200603211400,200603211430,-4.215,537.343,204.039,3.279,99.251,0,2.478
200603211430,200603211500,-3.769,491.317,204.039,3.515,99.23,0,2.427
200603211500,200603211530,-3.323,361.688,205.401,3.751,99.208,0,2.377
200603211530,200603211600,-3.367,310.526,205.401,3.673,99.191,0,2.265
200603211600,200603211630,-3.41,254.096,205.401,3.596,99.174,0,2.153
200603211630,200603211700,-3.453,193.366,205.401,3.519,99.157,0,2.042
200603211700,200603211730,-3.496,129.377,205.401,3.441,99.14,0,1.93
200603211730,200603211800,-3.539,63.224,205.401,3.364,99.123,0,1.818
200603211800,200603211830,-3.583,0,222.334,3.286,99.105,0,1.706
200603211830,200603211900,-3.773,0,222.334,3.158,99.104,0,1.859
200603211900,200603211930,-3.964,0,222.334,3.03,99.102,0,2.011
200603211930,200603212000,-4.155,0,222.334,2.902,99.101,0,2.163
200603212000,200603212030,-4.346,0,222.334,2.774,99.099,0,2.316
200603212030,200603212100,-4.536,0,222.334,2.646,99.098,0,2.468
200603212100,200603212130,-4.727,0,226.964,2.518,99.096,0,2.62
200603212130,200603212200,-4.858,0,226.964,2.414,99.09,0,2.626
200603212200,200603212230,-4.989,0,226.964,2.311,99.083,0,2.632
200603212230,200603212300,-5.12,0,226.964,2.208,99.077,0,2.637
200603212300,200603212330,-5.251,0,226.964,2.104,99.07,0,2.643
200603212330,200603220000,-5.382,0,226.964,2.001,99.064,0,2.648
200603220000,200603220030,-5.513,0,221.592,1.898,99.057,0,2.654
200603220030,200603220100,-5.704,0,221.592,1.798,99.063,0,2.652
200603220100,200603220130,-5.894,0,221.592,1.697,99.069,0,2.649
200603220130,200603220200,-6.085,0,221.592,1.597,99.074,0,2.647
200603220200,200603220230,-6.275,0,221.592,1.497,99.08,0,2.644
200603220230,200603220300,-6.466,0,221.592,1.397,99.085,0,2.642
200603220300,200603220330,-6.656,0,223.583,1.296,99.091,0,2.64
200603220330,200603220400,-6.791,0,223.583,1.22,99.091,0,2.661
200603220400,200603220430,-6.926,0,223.583,1.145,99.092,0,2.683
200603220430,200603220500,-7.061,0,223.583,1.069,99.092,0,2.704
200603220500,200603220530,-7.196,0,223.583,0.993,99.092,0,2.726
200603220530,200603220600,-7.33,0,223.583,0.917,99.093,0,2.747
200603220600,200603220630,-7.465,12.982,227.09,0.841,99.093,0,2.768
200603220630,200603220700,-6.992,82.65,227.09,0.971,99.094,0,2.783
200603220700,200603220730,-6.519,150.994,227.09,1.1,99.095,0,2.798
200603220730,200603220800,-6.046,216.845,227.09,1.23,99.096,0,2.813
200603220800,200603220830,-5.573,279.078,227.09,1.359,99.098,0,2.827
200603220830,200603220900,-5.099,336.628,227.09,1.488,99.099,0,2.842
200603220900,200603220930,-4.626,370.804,253.608,1.618,99.1,0,2.857
200603220930,200603221000,-4.102,414.07,253.608,1.825,99.087,0,2.828
200603221000,200603221030,-3.577,450.342,253.608,2.033,99.073,0,2.799
200603221030,200603221100,-3.052,479.001,253.608,2.241,99.06,0,2.771
200603221100,200603221130,-2.528,499.559,253.608,2.448,99.047,0,2.742
200603221130,200603221200,-2.003,511.664,253.608,2.656,99.034,0,2.713
200603221200,200603221230,-1.478,382.847,279.514,2.864,99.021,0,2.685
200603221230,200603221300,-1.283,378.93,279.514,2.9,99.008,0,2.62
200603221300,200603221330,-1.087,368.603,279.514,2.937,98.996,0,2.555
200603221330,200603221400,-0.892,352.044,279.514,2.974,98.984,0,2.491
200603221400,200603221430,-0.696,329.537,279.514,3.011,98.972,0,2.426
200603221430,200603221500,-0.501,301.469,279.514,3.048,98.96,0,2.361
200603221500,200603221530,-0.306,160.832,288.611,3.085,98.948,0.042,2.297
200603221530,200603221600,-0.554,138.258,288.611,2.928,98.946,0.042,2.245
200603221600,200603221630,-0.802,113.367,288.611,2.771,98.944,0.042,2.193
200603221630,200603221700,-1.051,86.586,288.611,2.614,98.943,0,2.141
200603221700,200603221730,-1.299,58.373,288.611,2.457,98.941,0,2.089
200603221730,200603221800,-1.547,29.211,288.611,2.3,98.939,0,2.037
200603221800,200603221830,-1.795,0,293.569,2.144,98.937,0.064,1.985
200603221830,200603221900,-1.984,0,293.569,1.947,98.947,0.064,2.021
200603221900,200603221930,-2.173,0,293.569,1.751,98.957,0.064,2.057
200603221930,200603222000,-2.361,0,293.569,1.555,98.968,0,2.093
200603222000,200603222030,-2.55,0,293.569,1.359,98.978,0,2.129
200603222030,200603222100,-2.738,0,293.569,1.163,98.988,0,2.165
200603222100,200603222130,-2.927,0,293.623,0.967,98.998,0.06,2.201
200603222130,200603222200,-3.126,0,293.623,0.893,99.006,0.06,2.183
200603222200,200603222230,-3.326,0,293.623,0.82,99.015,0.06,2.165
200603222230,200603222300,-3.525,0,293.623,0.747,99.023,0,2.147
200603222300,200603222330,-3.725,0,293.623,0.674,99.032,0,2.129
200603222330,200603230000,-3.925,0,293.623,0.6,99.04,0,2.111
200603230000,200603230030,-4.124,0,295.331,0.527,99.049,0.093,2.093
200603230030,200603230100,-4.269,0,295.331,0.503,99.062,0.093,2.066
200603230100,200603230130,-4.413,0,295.331,0.479,99.075,0.093,2.039
200603230130,200603230200,-4.558,0,295.331,0.455,99.088,0,2.011
200603230200,200603230230,-4.702,0,295.331,0.431,99.101,0,1.984
200603230230,200603230300,-4.847,0,295.331,0.407,99.114,0,1.957
200603230300,200603230330,-4.992,0,295.442,0.383,99.127,0.041,1.929
200603230330,200603230400,-5.079,0,295.442,0.373,99.131,0.041,1.946
200603230400,200603230430,-5.166,0,295.442,0.362,99.134,0.041,1.963
200603230430,200603230500,-5.253,0,295.442,0.351,99.137,0,1.979
200603230500,200603230530,-5.341,0,295.442,0.34,99.14,0,1.996
200603230530,200603230600,-5.428,0,295.442,0.33,99.144,0,2.012
200603230600,200603230630,-5.515,9.706,285.302,0.319,99.147,0,2.029
200603230630,200603230700,-5.471,48.121,285.302,0.4,99.162,0,2.028
200603230700,200603230730,-5.427,85.798,285.302,0.48,99.178,0,2.028
200603230730,200603230800,-5.384,122.094,285.302,0.561,99.194,0,2.027
200603230800,200603230830,-5.34,156.389,285.302,0.642,99.209,0,2.026
200603230830,200603230900,-5.296,188.095,285.302,0.723,99.225,0,2.026
200603230900,200603230930,-5.252,330.688,272.367,0.803,99.241,0.061,2.025
200603230930,200603231000,-5.005,368.779,272.367,1.006,99.234,0.061,2.026
200603231000,200603231030,-4.757,400.698,272.367,1.208,99.228,0.061,2.027
200603231030,200603231100,-4.51,425.897,272.367,1.411,99.222,0,2.028
200603231100,200603231130,-4.262,443.948,272.367,1.613,99.216,0,2.029
200603231130,200603231200,-4.015,454.543,272.367,1.815,99.21,0,2.03
200603231200,200603231230,-3.767,476.541,262.14,2.018,99.204,0.008,2.03
200603231230,200603231300,-3.568,471.616,262.14,2.104,99.189,0.008,1.986
200603231300,200603231330,-3.368,458.771,262.14,2.189,99.174,0.008,1.941
200603231330,200603231400,-3.168,438.227,262.14,2.275,99.16,0,1.896
200603231400,200603231430,-2.968,410.337,262.14,2.361,99.145,0,1.852
200603231430,200603231500,-2.768,375.579,262.14,2.447,99.13,0,1.807
200603231500,200603231530,-2.568,234.296,266.947,2.533,99.115,0.002,1.762
200603231530,200603231600,-2.692,201.663,266.947,2.389,99.116,0.002,1.654
200603231600,200603231630,-2.816,165.69,266.947,2.246,99.116,0.002,1.546
200603231630,200603231700,-2.941,126.994,266.947,2.103,99.117,0,1.438
200603231700,200603231730,-3.065,86.238,266.947,1.96,99.117,0,1.331
200603231730,200603231800,-3.189,44.12,266.947,1.816,99.117,0,1.223
200603231800,200603231830,-3.313,0.837,263.581,1.673,99.118,0,1.115
200603231830,200603231900,-3.524,0,263.581,1.602,99.113,0,1.052
200603231900,200603231930,-3.736,0,263.581,1.531,99.108,0,0.988
200603231930,200603232000,-3.948,0,263.581,1.46,99.103,0,0.925
200603232000,200603232030,-4.159,0,263.581,1.389,99.099,0,0.862
200603232030,200603232100,-4.371,0,263.581,1.318,99.094,0,0.799
200603232100,200603232130,-4.583,0,253.795,1.247,99.089,0,0.736
200603232130,200603232200,-4.678,0,253.795,1.212,99.073,0,0.822
200603232200,200603232230,-4.774,0,253.795,1.176,99.057,0,0.908
200603232230,200603232300,-4.87,0,253.795,1.141,99.04,0,0.994
200603232300,200603232330,-4.965,0,253.795,1.105,99.024,0,1.08
200603232330,200603240000,-5.061,0,253.795,1.07,99.008,0,1.166
200603240000,200603240030,-5.156,0,244.448,1.034,98.991,0,1.252
200603240030,200603240100,-5.223,0,244.448,1.004,98.987,0,1.301
200603240100,200603240130,-5.289,0,244.448,0.973,98.983,0,1.349
200603240130,200603240200,-5.356,0,244.448,0.943,98.98,0,1.398
200603240200,200603240230,-5.422,0,244.448,0.912,98.976,0,1.447
200603240230,200603240300,-5.488,0,244.448,0.882,98.972,0,1.495
200603240300,200603240330,-5.555,0,251.669,0.851,98.968,0,1.544
200603240330,200603240400,-5.645,0,251.669,0.79,98.965,0,1.561
200603240400,200603240430,-5.736,0,251.669,0.729,98.963,0,1.578
200603240430,200603240500,-5.826,0,251.669,0.668,98.961,0,1.595
200603240500,200603240530,-5.917,0,251.669,0.607,98.958,0,1.612
200603240530,200603240600,-6.007,0,251.669,0.546,98.956,0,1.629
200603240600,200603240630,-6.098,13.559,263.356,0.485,98.954,0.063,1.646
200603240630,200603240700,-5.706,56.06,263.356,0.588,98.947,0.063,1.647
200603240700,200603240730,-5.314,97.737,263.356,0.692,98.941,0.063,1.648
200603240730,200603240800,-4.922,137.878,263.356,0.796,98.934,0,1.648
200603240800,200603240830,-4.53,175.798,263.356,0.899,98.928,0,1.649
200603240830,200603240900,-4.138,210.847,263.356,1.003,98.922,0,1.65
200603240900,200603240930,-3.747,302.24,274.078,1.106,98.915,0.088,1.65
200603240930,200603241000,-3.414,336.613,274.078,1.227,98.913,0.088,1.695
200603241000,200603241030,-3.081,365.401,274.078,1.347,98.91,0.088,1.74
200603241030,200603241100,-2.749,388.111,274.078,1.468,98.908,0,1.784
200603241100,200603241130,-2.416,404.357,274.078,1.588,98.905,0,1.829
200603241130,200603241200,-2.083,413.861,274.078,1.708,98.903,0,1.873
200603241200,200603241230,-1.75,467.021,271.826,1.829,98.9,0.032,1.918
200603241230,200603241300,-1.594,462.147,271.826,1.864,98.886,0.032,1.895
200603241300,200603241330,-1.438,449.567,271.826,1.9,98.871,0.032,1.873
200603241330,200603241400,-1.282,429.498,271.826,1.936,98.857,0,1.85
200603241400,200603241430,-1.126,402.285,271.826,1.972,98.842,0,1.827
200603241430,200603241500,-0.97,368.395,271.826,2.007,98.828,0,1.805
200603241500,200603241530,-0.813,246.342,269.465,2.043,98.813,0.013,1.782
200603241530,200603241600,-0.995,212.29,269.465,1.909,98.814,0.013,1.718
200603241600,200603241630,-1.177,174.764,269.465,1.776,98.814,0.013,1.655
200603241630,200603241700,-1.359,134.406,269.465,1.642,98.815,0,1.591
200603241700,200603241730,-1.541,91.909,269.465,1.508,98.815,0,1.527
200603241730,200603241800,-1.723,48.001,269.465,1.374,98.816,0,1.463
200603241800,200603241830,-1.905,0.824,292.133,1.241,98.816,0,1.399
200603241830,200603241900,-2.1,0,292.133,1.157,98.836,0,1.376
200603241900,200603241930,-2.296,0,292.133,1.073,98.856,0,1.353
200603241930,200603242000,-2.491,0,292.133,0.989,98.876,0,1.33
200603242000,200603242030,-2.686,0,292.133,0.905,98.896,0,1.306
200603242030,200603242100,-2.881,0,292.133,0.821,98.916,0,1.283
200603242100,200603242130,-3.076,0,283.423,0.737,98.936,0,1.26
200603242130,200603242200,-3.198,0,283.423,0.657,98.936,0,1.296
200603242200,200603242230,-3.319,0,283.423,0.577,98.936,0,1.331
200603242230,200603242300,-3.44,0,283.423,0.497,98.935,0,1.367
200603242300,200603242330,-3.561,0,283.423,0.416,98.935,0,1.403
200603242330,200603250000,-3.683,0,283.423,0.336,98.935,0,1.438
200603250000,200603250030,-3.804,0,281.526,0.256,98.935,0,1.474
200603250030,200603250100,-3.864,0,281.526,0.2,98.94,0,1.47
200603250100,200603250130,-3.925,0,281.526,0.144,98.944,0,1.465
200603250130,200603250200,-3.986,0,281.526,0.088,98.949,0,1.461
200603250200,200603250230,-4.046,0,281.526,0.031,98.954,0,1.457
200603250230,200603250300,-4.107,0,281.526,0,98.959,0,1.453
200603250300,200603250330,-4.167,0,293.55,0,98.964,0,1.448
200603250330,200603250400,-4.172,0,293.55,0,98.982,0,1.476
200603250400,200603250430,-4.176,0,293.55,0,99,0,1.504
200603250430,200603250500,-4.18,0,293.55,0,99.019,0,1.531
200603250500,200603250530,-4.184,0,293.55,0,99.037,0,1.559
200603250530,200603250600,-4.188,0,293.55,0,99.056,0,1.587
200603250600,200603250630,-4.192,19.277,282.192,0,99.074,0,1.614
200603250630,200603250700,-3.859,69.296,282.192,0.043,99.096,0,1.653
200603250700,200603250730,-3.526,118.336,282.192,0.224,99.118,0,1.692
200603250730,200603250800,-3.193,165.561,282.192,0.405,99.141,0,1.732
200603250800,200603250830,-2.86,210.161,282.192,0.586,99.163,0,1.771
200603250830,200603250900,-2.527,251.375,282.192,0.767,99.185,0,1.81
200603250900,200603250930,-2.193,414.409,241.893,0.948,99.207,0,1.849
200603250930,200603251000,-1.859,460.947,241.893,1.217,99.2,0,1.833
200603251000,200603251030,-1.524,499.903,241.893,1.486,99.194,0,1.817
200603251030,200603251100,-1.19,530.61,241.893,1.755,99.187,0,1.801
200603251100,200603251130,-0.855,552.546,241.893,2.024,99.181,0,1.785
200603251130,200603251200,-0.521,565.335,241.893,2.293,99.174,0,1.769
200603251200,200603251230,-0.186,551.007,246.697,2.563,99.168,0,1.753
200603251230,200603251300,-0.066,545.199,246.697,2.645,99.149,0,1.667
200603251300,200603251330,0.054,530.366,246.697,2.727,99.131,0,1.581
200603251330,200603251400,0.173,506.763,246.697,2.809,99.113,0,1.494
200603251400,200603251430,0.293,474.795,246.697,2.891,99.095,0,1.408
200603251430,200603251500,0.413,435.011,246.697,2.974,99.076,0,1.321
200603251500,200603251530,0.533,322.167,241.714,3.056,99.058,0,1.235
200603251530,200603251600,0.285,277.965,241.714,2.876,99.041,0,1.152
200603251600,200603251630,0.037,229.268,241.714,2.695,99.024,0,1.07
200603251630,200603251700,-0.211,176.909,241.714,2.515,99.007,0,0.987
200603251700,200603251730,-0.459,121.786,241.714,2.335,98.989,0,0.904
200603251730,200603251800,-0.707,64.844,241.714,2.154,98.972,0,0.821
200603251800,200603251830,-0.955,4.327,229.076,1.974,98.955,0,0.739
200603251830,200603251900,-1.34,0,229.076,1.816,98.959,0,0.754
200603251900,200603251930,-1.725,0,229.076,1.659,98.963,0,0.77
200603251930,200603252000,-2.109,0,229.076,1.501,98.968,0,0.785
200603252000,200603252030,-2.494,0,229.076,1.344,98.972,0,0.801
200603252030,200603252100,-2.879,0,229.076,1.186,98.976,0,0.816
200603252100,200603252130,-3.264,0,223.396,1.028,98.98,0,0.832
200603252130,200603252200,-3.508,0,223.396,0.912,98.972,0,0.852
200603252200,200603252230,-3.752,0,223.396,0.795,98.963,0,0.873
200603252230,200603252300,-3.996,0,223.396,0.678,98.955,0,0.893
200603252300,200603252330,-4.24,0,223.396,0.561,98.946,0,0.913
200603252330,200603260000,-4.485,0,223.396,0.445,98.938,0,0.934
200603260000,200603260030,-4.729,0,222.483,0.328,98.93,0,0.954
200603260030,200603260100,-4.849,0,222.483,0.279,98.927,0,0.944
200603260100,200603260130,-4.969,0,222.483,0.23,98.924,0,0.934
200603260130,200603260200,-5.089,0,222.483,0.181,98.921,0,0.923
200603260200,200603260230,-5.209,0,222.483,0.132,98.918,0,0.913
200603260230,200603260300,-5.329,0,222.483,0.084,98.915,0,0.903
200603260300,200603260330,-5.449,0,221.752,0.035,98.912,0,0.892
200603260330,200603260400,-5.506,0,221.752,0.023,98.913,0,0.887
200603260400,200603260430,-5.563,0,221.752,0.011,98.914,0,0.881
200603260430,200603260500,-5.62,0,221.752,0,98.916,0,0.876
200603260500,200603260530,-5.677,0,221.752,0,98.917,0,0.87
200603260530,200603260600,-5.734,0,221.752,0,98.919,0,0.864
200603260600,200603260630,-5.791,33.31,221.101,0,98.92,0,0.859
200603260630,200603260700,-4.93,107.046,221.101,0.356,98.938,0,0.83
200603260700,200603260730,-4.07,179.328,221.101,0.746,98.957,0,0.801
200603260730,200603260800,-3.209,248.918,221.101,1.137,98.975,0,0.773
200603260800,200603260830,-2.348,314.627,221.101,1.528,98.993,0,0.744
200603260830,200603260900,-1.487,375.333,221.101,1.919,99.011,0,0.715
200603260900,200603260930,-0.626,480.834,219.619,2.31,99.03,0,0.687
200603260930,200603261000,-0.036,534.159,219.619,2.801,99.016,0,0.707
200603261000,200603261030,0.554,578.772,219.619,3.293,99.002,0,0.728
200603261030,200603261100,1.145,613.912,219.619,3.784,98.988,0,0.748
200603261100,200603261130,1.735,638.978,219.619,4.275,98.974,0,0.768
200603261130,200603261200,2.325,653.544,219.619,4.767,98.96,0,0.789
200603261200,200603261230,2.916,650.088,221.566,5.258,98.946,0,0.809
200603261230,200603261300,3.067,643.17,221.566,5.366,98.918,0,0.859
200603261300,200603261330,3.219,625.68,221.566,5.474,98.889,0,0.908
200603261330,200603261400,3.37,597.919,221.566,5.582,98.86,0,0.957
200603261400,200603261430,3.522,560.363,221.566,5.69,98.831,0,1.007
200603261430,200603261500,3.673,513.658,221.566,5.798,98.802,0,1.056
200603261500,200603261530,3.825,376.437,223.337,5.906,98.774,0,1.105
200603261530,200603261600,3.25,325.169,223.337,5.414,98.754,0,1.13
200603261600,200603261630,2.675,268.703,223.337,4.923,98.735,0,1.154
200603261630,200603261700,2.1,208.005,223.337,4.431,98.716,0,1.179
200603261700,200603261730,1.525,144.118,223.337,3.939,98.696,0,1.203
200603261730,200603261800,0.951,78.135,223.337,3.447,98.677,0,1.227
200603261800,200603261830,0.376,5.065,226.576,2.956,98.658,0,1.252
200603261830,200603261900,-0.329,0,226.576,2.627,98.668,0,1.27
200603261900,200603261930,-1.035,0,226.576,2.299,98.677,0,1.288
200603261930,200603262000,-1.74,0,226.576,1.971,98.687,0,1.307
200603262000,200603262030,-2.446,0,226.576,1.642,98.697,0,1.325
200603262030,200603262100,-3.151,0,226.576,1.314,98.707,0,1.343
200603262100,200603262130,-3.856,0,229.11,0.985,98.717,0,1.362
200603262130,200603262200,-3.978,0,229.11,0.928,98.712,0,1.387
200603262200,200603262230,-4.1,0,229.11,0.87,98.707,0,1.413
200603262230,200603262300,-4.222,0,229.11,0.812,98.702,0,1.439
200603262300,200603262330,-4.344,0,229.11,0.754,98.697,0,1.464
200603262330,200603270000,-4.466,0,229.11,0.696,98.692,0,1.49
200603270000,200603270030,-4.588,0,228.857,0.638,98.687,0,1.516
200603270030,200603270100,-4.614,0,228.857,0.595,98.69,0,1.549
200603270100,200603270130,-4.64,0,228.857,0.552,98.692,0,1.582
200603270130,200603270200,-4.667,0,228.857,0.509,98.695,0,1.615
200603270200,200603270230,-4.693,0,228.857,0.466,98.698,0,1.648
200603270230,200603270300,-4.719,0,228.857,0.423,98.7,0,1.681
200603270300,200603270330,-4.746,0,229.435,0.381,98.703,0,1.714
200603270330,200603270400,-4.857,0,229.435,0.295,98.695,0,1.689
200603270400,200603270430,-4.968,0,229.435,0.209,98.688,0,1.664
200603270430,200603270500,-5.079,0,229.435,0.123,98.68,0,1.639
200603270500,200603270530,-5.19,0,229.435,0.038,98.672,0,1.614
200603270530,200603270600,-5.301,0,229.435,0,98.665,0,1.588
200603270600,200603270630,-5.413,37.715,233.105,0,98.657,0,1.563
200603270630,200603270700,-4.646,110.518,233.105,0.159,98.658,0,1.567
200603270700,200603270730,-3.879,181.87,233.105,0.452,98.659,0,1.571
200603270730,200603270800,-3.112,250.552,233.105,0.745,98.66,0,1.575
200603270800,200603270830,-2.346,315.389,233.105,1.038,98.662,0,1.578
200603270830,200603270900,-1.579,375.274,233.105,1.331,98.663,0,1.582
200603270900,200603270930,-0.812,479.266,233.285,1.624,98.664,0,1.586
200603270930,200603271000,-0.11,531.762,233.285,2.025,98.655,0,1.534
200603271000,200603271030,0.592,575.659,233.285,2.427,98.646,0,1.483
200603271030,200603271100,1.294,610.206,233.285,2.828,98.638,0,1.431
200603271100,200603271130,1.996,634.815,233.285,3.229,98.629,0,1.38
200603271130,200603271200,2.698,649.065,233.285,3.63,98.62,0,1.328
200603271200,200603271230,3.4,646.882,238.877,4.031,98.612,0,1.277
200603271230,200603271300,3.89,639.933,238.877,4.432,98.582,0,1.255
200603271300,200603271330,4.38,622.538,238.877,4.833,98.552,0,1.232
200603271330,200603271400,4.871,594.998,238.877,5.234,98.522,0,1.21
200603271400,200603271430,5.361,557.784,238.877,5.635,98.492,0,1.187
200603271430,200603271500,5.852,511.537,238.877,6.036,98.462,0,1.165
200603271500,200603271530,6.342,369.638,241.636,6.437,98.432,0,1.143
200603271530,200603271600,5.702,319.662,241.636,5.87,98.422,0,1.159
200603271600,200603271630,5.061,264.633,241.636,5.302,98.411,0,1.175
200603271630,200603271700,4.421,205.496,241.636,4.735,98.401,0,1.191
200603271700,200603271730,3.781,143.264,241.636,4.168,98.39,0,1.206
200603271730,200603271800,3.14,79.004,241.636,3.601,98.38,0,1.222
200603271800,200603271830,2.5,5.298,243.275,3.033,98.37,0,1.238
200603271830,200603271900,1.644,0,243.275,2.615,98.389,0,1.227
200603271900,200603271930,0.787,0,243.275,2.197,98.408,0,1.216
200603271930,200603272000,-0.069,0,243.275,1.779,98.427,0,1.205
200603272000,200603272030,-0.926,0,243.275,1.361,98.446,0,1.193
200603272030,200603272100,-1.782,0,243.275,0.943,98.465,0,1.182
200603272100,200603272130,-2.638,0,239.583,0.524,98.484,0,1.171
200603272130,200603272200,-2.839,0,239.583,0.435,98.495,0,1.17
200603272200,200603272230,-3.039,0,239.583,0.345,98.505,0,1.169
200603272230,200603272300,-3.239,0,239.583,0.256,98.516,0,1.168
200603272300,200603272330,-3.439,0,239.583,0.166,98.526,0,1.167
200603272330,200603280000,-3.639,0,239.583,0.076,98.537,0,1.166
200603280000,200603280030,-3.839,0,242.894,0,98.547,0,1.165
200603280030,200603280100,-3.855,0,242.894,0,98.556,0,1.202
200603280100,200603280130,-3.872,0,242.894,0,98.564,0,1.238
200603280130,200603280200,-3.888,0,242.894,0,98.572,0,1.275
200603280200,200603280230,-3.904,0,242.894,0.005,98.58,0,1.312
200603280230,200603280300,-3.92,0,242.894,0.009,98.589,0,1.349
200603280300,200603280330,-3.936,0,243.57,0.014,98.597,0,1.386
200603280330,200603280400,-4.009,0,243.57,0,98.602,0,1.369
200603280400,200603280430,-4.082,0,243.57,0,98.606,0,1.352
200603280430,200603280500,-4.155,0,243.57,0,98.611,0,1.336
200603280500,200603280530,-4.228,0,243.57,0,98.615,0,1.319
200603280530,200603280600,-4.301,0,243.57,0,98.62,0,1.302
200603280600,200603280630,-4.374,42.208,238.688,0,98.624,0,1.285
200603280630,200603280700,-3.598,114.446,238.688,0.068,98.63,0,1.257
200603280700,200603280730,-2.822,185.232,238.688,0.351,98.636,0,1.228
