TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,CO2_F_MDS,CO2_F_MDS_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_REF_JOINTUNC,NEE_VUT_USTAR50,NEE_VUT_USTAR50_QC,NEE_VUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_VUT_MEAN,NEE_VUT_MEAN_QC,NEE_VUT_SE,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_VUT_REF_NIGHT,NEE_VUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_DAY,NEE_VUT_REF_DAY_SD,NEE_VUT_REF_DAY_QC,NEE_VUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_VUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,RECO_SR,RECO_SR_N
20050610,15.644,1.0,11.702,2.925,1.0,17.615,3.055,1.0,14.847,15.111,2.552,14.715,2.928,15.644,1.0,11.702,2.925,1.0,17.615,3.055,1.0,485.044,191.916,1.0,196.14,191.916,1.0,-9999,-9999,330.952,330.952,0.0,386.017,1.0,368.386,386.017,1.0,2.486,1.0,4.018,2.486,1.0,97.684,97.647,1.0,3.542,0.8,1.0,1.217,1.403,0.958333,0.201783783784,0.770833333333,152.828875,1.0,369.0684375,1.0,439.486,1.0,-9999,1.0,66.4104,0.979167,-9999,-9999,-9999,9.21892,-9999,36.126,1.0,-9999,-9999,-9999,4.1677,-9999,-9999,-9999,16,32,16,32,-1.17496,1.0,0.526587,0.57851,-1.45032,1.0,0.526587,0.57851,-1.21233,1.0,0.0320682,-1.56497,-1.45032,-1.35734,-1.19091,-1.05126,-0.971239,-0.911972,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.33247,1.70664,1.0,1.14962,1.34404,-2.3646,4.38334,1.0,0.498968,0.499943,0.630205,1.89334,1.0,1.14962,1.34404,-2.4115,4.32588,1.0,0.498968,0.499943,0.33053,0.630205,0.788845,1.10753,1.82821,2.02279,2.09535,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2.42739,-2.41942,-2.40885,-2.38459,-2.36335,-2.35701,-2.34939,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.20168,0.911468,1.09542,0.0696697,0.208769,0.736518,0.793813,1.06905,1.44502,1.58374,1.76469,2.24401,2.36179,2.30775,0.0501862,1.39968,2.06706,2.12637,2.35158,2.49648,2.54553,2.67666,3.02748,2.99532,2.53082,0.0820461,1.06825,2.18932,2.28403,2.5274,2.8641,3.02748,3.07779,3.69494,3.69494,3.39749,0.0538261,2.47223,3.13321,3.23891,3.42185,3.54519,3.73773,3.82583,-9999,-9999
20050611,15.954,1.0,14.796,2.102,1.0,16.533,2.948,1.0,14.212,14.24,1.398,14.198,1.002,15.954,1.0,14.796,2.102,1.0,16.533,2.948,1.0,485.592,166.827,1.0,123.221,166.827,1.0,-9999,-9999,356.951,356.951,0.0,394.386,1.0,401.231,394.386,1.0,1.264,1.0,1.191,1.264,1.0,97.397,97.343,1.0,12.497,0.7,1.0,1.371,1.565,0.895833,0.261243243243,0.770833333333,151.313541667,1.0,320.821666667,1.0,397.449,1.0,-9999,1.0,71.4539,1.0,-9999,-9999,-9999,8.34247,-9999,62.5443,1.0,-9999,-9999,-9999,5.07651,-9999,-9999,-9999,16,32,16,32,-0.409489,1.0,0.488737,0.541,-0.446923,1.0,0.488737,0.541,-0.40238,1.0,0.0529724,-1.21633,-0.505186,-0.491344,-0.409489,-0.211323,-0.0412147,0.0280258,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.43242,1.77028,1.0,0.884427,1.03202,-1.30811,3.60228,1.0,0.550931,0.571049,1.50695,1.80534,1.0,0.884427,1.03202,-1.39949,3.87072,1.0,0.550931,0.571049,0.0390578,1.21267,1.43242,1.50695,1.58987,2.27636,2.28717,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.78338,-1.42643,-1.39949,-1.32966,-1.21214,-1.12595,-1.09902,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.58113,1.15936,1.48387,0.094227,0.268999,1.04089,1.08347,1.4387,1.97405,2.20962,2.41228,1.84819,1.60628,1.88625,0.0532434,1.43669,1.55492,1.58463,1.85034,2.16559,2.32553,2.38539,2.90856,3.55043,2.40815,0.104488,1.07167,1.91531,2.00115,2.31559,2.90856,3.038,3.62348,3.76927,3.76927,3.11577,0.0579087,2.35262,2.8437,2.88277,3.05021,3.33063,3.50419,3.76927,-9999,-9999
20050612,18.979,1.0,15.226,1.948,1.0,20.856,2.701,1.0,15.117,14.446,1.676,15.453,2.599,18.979,1.0,15.226,1.948,1.0,20.856,2.701,1.0,486.088,260.734,1.0,251.834,260.734,1.0,-9999,-9999,335.821,335.821,0.0,392.957,1.0,374.537,392.957,1.0,6.063,1.0,4.102,6.063,1.0,97.327,97.331,1.0,0.26,0.3,1.0,2.444,2.583,0.833333,0.292848484848,0.6875,218.97325,1.0,501.411125,1.0,402.944,1.0,-9999,1.0,94.2813,1.0,-9999,-9999,-9999,7.27762,-9999,64.2029,1.0,-9999,-9999,-9999,4.49335,-9999,-9999,-9999,16,32,16,32,-2.06833,1.0,0.388396,0.433952,-2.07456,1.0,0.388396,0.433952,-2.01632,1.0,0.0387648,-2.51573,-2.14911,-2.07611,-2.06781,-1.86507,-1.76201,-1.69658,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.10654,1.21445,1.0,0.734842,0.890277,-3.54298,2.97494,1.0,0.424487,0.424811,1.05119,1.38042,1.0,0.734842,0.890277,-3.52432,2.93318,1.0,0.424487,0.424811,0.132099,0.872989,1.05119,1.10654,1.65683,1.87818,1.96602,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-3.70246,-3.54878,-3.54298,-3.52432,-3.52432,-3.51556,-3.44516,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.19696,1.57806,2.08632,0.131966,0.368198,1.50527,1.53969,2.02804,2.79795,3.09421,3.35084,4.09361,3.65262,4.10264,0.101526,2.88392,3.56722,3.64447,4.09361,4.71208,4.82795,5.0542,3.52268,4.64588,3.24174,0.140045,2.08557,2.60002,2.64262,3.08472,3.52268,4.4898,4.94595,5.52026,5.52026,4.61517,0.0852305,3.86951,4.20298,4.23542,4.48827,4.87095,5.28495,5.69313,-9999,-9999
20050613,15.311,1.0,11.474,2.996,1.0,17.23,3.872,1.0,13.665,11.942,1.758,14.526,1.012,15.311,1.0,11.474,2.996,1.0,17.23,3.872,1.0,486.531,151.403,1.0,251.793,151.403,1.0,-9999,-9999,329.613,329.613,0.0,384.982,1.0,366.695,384.982,1.0,2.915,1.0,3.946,2.915,1.0,97.257,97.227,1.0,10.762,0.0,1.0,1.654,1.504,1.0,0.193777777778,0.9375,143.687875,1.0,291.159895833,1.0,400.548,1.0,-9999,1.0,59.6098,1.0,-9999,-9999,-9999,7.55571,-9999,46.3209,1.0,-9999,-9999,-9999,4.51835,-9999,-9999,-9999,16,32,16,32,-0.376695,1.0,0.665467,0.685061,-0.583366,1.0,0.665467,0.685061,-0.478514,1.0,0.0366715,-0.725437,-0.702036,-0.643391,-0.489277,-0.431193,-0.376695,0.0336532,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.67083,1.33729,1.0,1.56336,1.61285,-1.87992,5.86401,1.0,0.560585,0.56496,2.11289,1.70891,1.0,1.56336,1.61285,-1.89968,5.85654,1.0,0.560585,0.56496,1.71421,1.87786,2.04578,2.37819,2.52385,2.67083,3.57435,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2.19198,-1.90907,-1.89968,-1.88227,-1.84051,-1.76872,-1.74232,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.25876,1.63868,2.18612,0.137502,0.37652,1.61195,1.62228,2.10931,2.87499,3.23784,3.56517,2.486,2.22205,2.66464,0.113381,1.04453,2.05657,2.22205,2.53794,3.30695,3.5333,3.6493,2.66205,4.39895,3.23815,0.228767,2.00424,2.28071,2.3596,2.66205,3.23875,4.52784,6.17691,4.53657,4.53657,3.94354,0.113312,3.34137,3.4835,3.51087,3.68426,3.89356,4.59345,5.4449,-9999,-9999
20050614,13.491,1.0,13.722,1.239,1.0,13.375,1.452,1.0,8.717,8.775,0.63,8.689,0.218,13.491,1.0,13.722,1.239,1.0,13.375,1.452,1.0,486.922,97.156,1.0,48.851,97.156,1.0,-9999,-9999,355.193,355.193,0.0,377.478,1.0,399.009,377.478,1.0,0.806,1.0,0.069,0.806,1.0,96.766,96.746,1.0,60.229,0.0,1.0,2.775,2.527,0.9375,0.32305,0.833333333333,117.999083333,1.0,186.523375,1.0,415.464,1.0,-9999,1.0,60.6484,1.0,-9999,-9999,-9999,6.81802,-9999,29.0859,1.0,-9999,-9999,-9999,5.183,-9999,-9999,-9999,16,32,16,31,0.437815,1.0,0.677887,0.710816,0.432032,1.0,0.677887,0.710816,0.478916,1.0,0.0380637,0.0448899,0.32728,0.350667,0.44407,0.674759,0.754969,0.836537,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.08725,8.04736,1.0,1.41178,1.45366,-0.410777,9.11347,1.0,0.670784,0.689893,2.09608,8.04865,1.0,1.41178,1.45366,-0.423549,9.10873,1.0,0.670784,0.689893,1.33293,2.01909,2.08725,2.09608,2.57033,2.71197,2.79857,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.633908,-0.544726,-0.54116,-0.410777,-0.359232,-0.222224,-0.190098,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.37957,1.87293,2.32943,0.127127,0.52766,1.83594,1.86728,2.27863,2.84184,3.1867,3.61179,1.8402,1.4409,1.85051,0.0907417,0.464595,1.4317,1.51733,1.84081,2.24484,2.50332,2.77526,3.66695,4.69764,3.69958,0.288866,1.9216,2.13808,2.31981,3.42459,4.14755,4.69764,6.93904,4.27348,4.27348,3.78326,0.142817,2.85027,3.04839,3.10508,3.543,4.18434,4.29602,5.41596,-9999,-9999
20050615,15.321,1.0,12.368,1.081,1.0,16.798,3.044,1.0,11.852,10.785,3.146,12.386,3.755,15.321,1.0,12.368,1.081,1.0,16.798,3.044,1.0,487.261,313.406,1.0,257.422,313.406,1.0,-9999,-9999,311.71,311.71,0.0,340.52,1.0,344.078,340.52,1.0,6.085,1.0,4.861,6.085,1.0,97.721,97.761,1.0,1.243,0.0,1.0,1.9,2.792,0.791667,0.324942857143,0.729166666667,232.540541667,1.0,602.697833333,1.0,395.31,1.0,-9999,1.0,120.594,1.0,-9999,-9999,-9999,8.82138,-9999,71.9479,1.0,-9999,-9999,-9999,4.54584,-9999,-9999,-9999,16,32,16,32,-1.26888,1.0,0.432962,0.738661,-1.72311,1.0,0.432962,0.738661,-1.21547,0.998437,0.070681,-1.75328,-1.75328,-1.61316,-1.29097,-0.93562,-0.556347,-0.451532,1.0,1.0,0.979167,1.0,1.0,1.0,1.0,3.50386,1.37277,1.0,0.935446,1.38314,-3.58606,5.29743,1.0,0.415816,0.566022,2.17488,4.95058,1.0,0.935446,1.38314,-3.57814,5.2981,1.0,0.415816,0.566022,2.17488,2.17488,2.6735,3.40231,3.87469,4.21255,4.27342,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,-3.65383,-3.62176,-3.62176,-3.58606,-3.45459,-2.8537,-2.78509,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.92882,2.46435,2.90322,0.118752,1.28465,2.45361,2.46376,2.86538,3.3175,3.77002,4.1043,4.13426,4.18746,4.11869,0.0702452,2.86101,3.78912,3.93654,4.20522,4.34086,4.4966,4.592,7.8934,6.935,5.59612,0.419894,2.72826,2.79554,3.31143,4.35642,7.8934,8.50548,9.48336,7.52639,7.52639,6.51758,0.271189,4.68564,4.77624,4.97542,5.59558,7.92022,8.59648,9.03882,-9999,-9999
20050616,14.014,1.0,5.644,2.049,1.0,18.199,5.326,1.0,12.205,10.11,2.964,13.252,4.304,14.014,1.0,5.644,2.049,1.0,18.199,5.326,1.0,487.546,331.913,1.0,307.337,331.913,1.0,-9999,-9999,276.439,276.439,0.0,317.049,1.0,299.521,317.049,1.0,8.402,1.0,6.53,8.402,1.0,98.036,98.062,1.0,0.0,0.4,1.0,1.166,2.003,1.0,0.246682926829,0.854166666667,271.275395833,1.0,638.293354167,1.0,412.368,1.0,-9999,1.0,84.1545,0.979167,-9999,-9999,-9999,5.45142,-9999,90.0663,1.0,-9999,-9999,-9999,4.03517,-9999,-9999,-9999,16,32,16,32,-1.5633,0.708333,0.326855,0.613586,-1.98298,0.770833,0.326855,0.613586,-1.88219,0.78125,0.0797405,-2.59984,-2.50877,-2.47332,-1.5633,-1.50115,-1.47021,-1.30854,0.770833,0.770833,0.770833,0.708333,0.75,0.6875,0.6875,1.10284,2.0152,0.25,0.602229,1.22129,-2.81112,2.83195,0.9375,0.364072,0.510988,-0.0855604,3.38739,0.4375,0.602229,1.22129,-2.82356,2.79835,0.9375,0.364072,0.510988,-0.457105,-0.207894,-0.0913482,1.2328,1.44601,1.91706,2.51033,0.1875,0.1875,0.25,0.4375,0.5,0.6875,1.0,-3.65076,-3.52943,-3.52241,-3.43864,-2.81327,-2.81233,-2.81112,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.96875,3.12497,2.76032,3.14391,0.0966124,1.94001,2.7496,2.76013,3.11094,3.51379,3.89196,4.16636,4.67316,4.7433,5.0261,0.135344,3.19339,4.25474,4.56897,4.7433,5.72942,5.91454,6.25855,7.5603,6.41774,5.28771,0.356846,2.8887,3.04101,3.27887,4.07102,6.94834,8.00767,8.23845,7.81595,7.81595,6.61557,0.294027,4.57969,4.74219,4.87435,5.44351,8.04433,8.74279,9.18137,-9999,-9999
20050617,12.803,1.0,4.165,1.956,1.0,17.122,4.233,1.0,11.941,9.755,1.523,13.034,2.707,12.803,1.0,4.165,1.956,1.0,17.122,4.233,1.0,487.778,354.916,1.0,305.708,354.916,1.0,-9999,-9999,282.12,282.12,0.0,307.665,1.0,306.697,307.665,1.0,6.528,1.0,5.133,6.528,1.0,98.125,98.147,1.0,0.0,0.0,1.0,1.057,1.554,1.0,0.228486486486,0.770833333333,270.383479167,1.0,682.531458333,1.0,401.184,1.0,-9999,1.0,80.6132,0.979167,-9999,-9999,-9999,4.67188,-9999,109.868,0.979167,-9999,-9999,-9999,4.45819,-9999,-9999,-9999,16,32,16,32,-1.25112,0.791667,0.359035,0.436999,-1.79277,0.8125,0.359035,0.436999,-1.38187,0.834375,0.045569,-1.94418,-1.63937,-1.60918,-1.38385,-1.23292,-1.14113,-0.91762,0.958333,0.833333,0.833333,0.791667,0.791667,0.791667,0.958333,3.92484,3.39372,0.625,0.616264,1.02105,-3.77087,3.33569,0.875,0.417599,0.448832,2.36711,3.61988,0.6875,0.616264,1.02105,-3.77495,3.32994,0.875,0.417599,0.448832,1.26401,2.34201,2.48914,3.49395,3.96002,3.97021,4.11127,0.625,0.625,0.625,0.6875,0.6875,0.75,1.0,-3.77495,-3.77126,-3.77087,-3.74824,-3.54067,-3.44226,-3.32577,0.875,0.875,0.875,0.875,0.90625,0.9375,0.9375,3.26262,2.99002,3.32825,0.0788764,2.50377,2.98555,2.9931,3.26262,3.54185,3.94438,4.27748,4.54302,4.78279,4.71012,0.0823501,3.64491,4.31075,4.5477,4.66345,4.97004,5.1951,5.24753,4.04615,4.13323,3.63748,0.123797,2.70421,2.86332,2.8965,3.19506,4.13323,4.64357,4.69198,6.25345,6.25345,5.76827,0.103464,4.99694,5.10465,5.15949,5.4452,6.25345,6.57571,6.69884,-9999,-9999
20050618,12.666,1.0,4.379,3.211,1.0,16.809,5.618,1.0,12.872,9.912,2.387,14.352,3.936,12.666,1.0,4.379,3.211,1.0,16.809,5.618,1.0,487.957,343.087,1.0,305.23,343.087,1.0,-9999,-9999,282.346,282.346,0.0,315.955,1.0,306.983,315.955,1.0,5.114,1.0,6.179,5.114,1.0,98.24,98.28,1.0,0.0,0.0,1.0,1.27,1.529,1.0,0.21815,0.833333333333,263.4258125,1.0,659.781875,1.0,396.795,1.0,-9999,1.0,73.0427,0.979167,-9999,-9999,-9999,4.82691,-9999,98.4312,1.0,-9999,-9999,-9999,4.59952,-9999,-9999,-9999,16,32,16,32,-1.24294,0.833333,0.352062,0.50426,-1.94022,0.916667,0.352062,0.50426,-1.43899,0.895312,0.051411,-1.95045,-1.87836,-1.82283,-1.22019,-1.19502,-1.15633,-1.13883,0.916667,0.979167,0.916667,0.875,0.833333,0.979167,0.833333,3.01267,2.0818,0.5625,0.603395,1.11082,-3.30297,3.66736,0.96875,0.409821,0.410445,1.03532,4.76961,0.8125,0.603395,1.11082,-3.32218,3.65987,0.96875,0.409821,0.410445,1.01442,1.38353,1.39394,3.08143,3.13601,3.24883,3.30996,0.5625,0.5625,0.5625,0.8125,0.8125,0.875,1.0,-3.40991,-3.32972,-3.32562,-3.31589,-3.28921,-3.28446,-3.27818,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,3.52675,3.31752,3.60677,0.060535,3.16837,3.31752,3.32156,3.52675,3.63558,4.07154,4.41083,4.83261,5.25774,5.04576,0.0722362,4.2948,4.65079,4.73962,5.13769,5.32743,5.50835,5.58304,3.18555,3.72633,3.45615,0.0551401,2.9959,3.15919,3.18555,3.45319,3.62405,3.72633,4.31617,5.93479,5.93479,5.7547,0.0387666,5.42886,5.54658,5.5649,5.77248,5.88873,5.95656,6.31757,-9999,-9999
20050619,21.437,1.0,14.734,7.017,1.0,24.788,5.017,1.0,16.256,14.412,3.341,17.177,3.437,21.437,1.0,14.734,7.017,1.0,24.788,5.017,1.0,488.085,327.961,1.0,299.611,327.961,1.0,-9999,-9999,313.956,313.956,0.0,376.178,1.0,346.915,376.178,1.0,12.751,1.0,7.527,12.751,1.0,98.249,98.277,1.0,0.0,0.0,1.0,2.859,2.613,1.0,0.395711111111,0.9375,266.6468125,1.0,630.693666667,1.0,384.097,1.0,-9999,1.0,96.7382,1.0,-9999,-9999,-9999,6.9389,-9999,72.629,1.0,-9999,-9999,-9999,4.32559,-9999,-9999,-9999,16,32,16,32,-0.905441,0.895833,0.403649,0.698515,-0.932233,0.916667,0.403649,0.698515,-0.614199,0.923958,0.084673,-0.973528,-0.968446,-0.96445,-0.905441,-0.741148,0.171714,0.600333,0.895833,0.916667,0.916667,0.895833,0.916667,1.0,1.0,4.06555,3.5446,0.6875,0.76349,1.81633,-3.34156,4.51608,1.0,0.441248,0.441248,3.9881,3.55682,0.75,0.76349,1.81633,-3.34156,4.51608,1.0,0.441248,0.441248,3.86872,3.88341,3.89496,4.06555,4.54051,7.17954,8.41865,0.6875,0.6875,0.6875,0.75,0.75,0.8125,1.0,-3.34156,-3.34156,-3.34156,-3.34156,-3.34156,-3.34156,-3.34156,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.05934,4.84809,5.1424,0.0539433,4.80592,4.82651,4.90362,5.04667,5.1384,5.75248,5.81427,6.03636,5.78033,5.7566,0.0412542,5.20963,5.2694,5.77036,5.79332,5.96578,5.98013,6.03636,5.68976,6.12993,5.8408,0.0423024,5.46978,5.53695,5.63912,5.79269,6.00752,6.08823,6.40398,6.94364,6.94364,6.68678,0.0313443,6.35309,6.50818,6.52773,6.66276,6.8179,6.92322,7.00446,-9999,-9999
20050620,21.462,1.0,20.664,1.673,1.0,21.861,3.168,1.0,17.908,16.289,0.618,18.717,3.031,21.462,1.0,20.664,1.673,1.0,21.861,3.168,1.0,488.159,155.917,1.0,251.935,155.917,1.0,-9999,-9999,351.608,351.608,0.0,427.827,1.0,394.481,427.827,1.0,6.486,1.0,4.637,6.486,1.0,98.288,98.317,1.0,6.223,3.0,1.0,2.438,2.547,1.0,0.322166666667,1.0,116.4295,1.0,299.839833333,1.0,386.818,1.0,-9999,1.0,72.5649,1.0,-9999,-9999,-9999,4.79637,-9999,-3.55341,1.0,-9999,-9999,-9999,3.15183,-9999,-9999,-9999,16,32,16,32,0.662821,1.0,0.603147,0.604467,0.671725,1.0,0.603147,0.604467,0.692917,1.0,0.00600102,0.651293,0.651293,0.662821,0.671725,0.728946,0.731146,0.744809,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.97231,1.06536,1.0,1.47128,1.47128,-1.52807,7.21883,1.0,0.467892,0.471437,4.97231,1.06536,1.0,1.47128,1.47128,-1.5152,7.21833,1.0,0.467892,0.471437,4.97231,4.97231,4.97231,4.97231,4.97231,4.97231,4.97231,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.54473,-1.54473,-1.52807,-1.5152,-1.43248,-1.42931,-1.40956,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.06865,4.93146,5.17745,0.0489122,4.90169,4.91044,4.9633,5.06832,5.17528,5.68466,5.8193,4.469,4.25973,4.48453,0.0453057,4.17275,4.24731,4.26903,4.39693,4.469,4.95351,5.07449,6.04869,6.20932,6.02947,0.0395056,5.47213,5.81686,5.82494,6.04869,6.19833,6.23717,6.4841,4.60635,4.60635,4.5187,0.0196565,4.27287,4.38835,4.41332,4.53061,4.58252,4.61362,4.76326,-9999,-9999
20050621,21.042,1.0,15.976,3.025,1.0,23.574,2.747,1.0,19.233,16.681,2.298,20.509,3.866,21.042,1.0,15.976,3.025,1.0,23.574,2.747,1.0,488.18,321.206,1.0,300.996,321.206,1.0,-9999,-9999,307.549,307.549,0.0,385.95,1.0,338.821,385.95,1.0,10.015,1.0,10.299,10.015,1.0,98.492,98.51,1.0,0.0,1.1,1.0,0.989,1.71,1.0,0.192673913043,0.958333333333,246.486895833,1.0,617.643354167,1.0,395.878,1.0,-9999,1.0,100.467,1.0,-9999,-9999,-9999,5.88363,-9999,38.3763,1.0,-9999,-9999,-9999,4.23231,-9999,-9999,-9999,16,32,16,32,-1.10933,1.0,0.378151,0.397035,-1.19827,1.0,0.378151,0.397035,-1.08835,1.0,0.0212076,-1.20931,-1.20691,-1.20306,-1.13676,-1.03116,-0.964932,-0.802834,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.63618,1.92998,1.0,0.593669,0.666714,-3.92159,3.89344,1.0,0.458985,0.460964,4.37621,2.10544,1.0,0.593669,0.666714,-3.92017,3.89595,1.0,0.458985,0.460964,4.36925,4.37174,4.52703,4.55908,4.84461,4.97858,5.51036,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-4.01107,-4.00098,-3.92918,-3.92159,-3.91565,-3.91565,-3.91281,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0399,4.98221,5.16538,0.0435995,4.96015,4.96321,4.98335,5.0399,5.16824,5.6013,5.74864,6.20218,6.18048,6.25373,0.0268362,6.10661,6.13804,6.16374,6.18863,6.21694,6.38472,6.68237,5.28147,5.2667,5.17551,0.0288841,4.82278,5.01353,5.02033,5.16099,5.2724,5.28147,5.60027,7.32882,7.32882,7.24857,0.0176119,7.00867,7.16192,7.16429,7.25279,7.31392,7.3289,7.46954,-9999,-9999
